longitude,latitude
-105.0015723155,39.740098056
-104.9039622948,39.7666932617
-105.0527649565,39.6546174874
-104.9046536417,39.7401582443
-104.9209800618,39.6784592584
-104.9081826578,39.7618966293
-104.9867672571,39.7383680371
-104.9761519885,39.743257251
-105.0251267409,39.6650374389
-104.7649044546,39.7837266338
-104.9908316463,39.7515904035
-104.9819645387,39.7386764239
-105.0324849558,39.7229297401
-104.9406713052,39.7367084467
-104.9859870376,39.6979558346
-104.9545400033,39.7941821625
-104.9859870376,39.6979558346
-104.9682270563,39.739751686
-104.8470371201,39.7740066324
-104.9541855692,39.7437366687
-104.9223377776,39.7366802655
-104.9823279667,39.7400232046
-105.0299401153,39.711167041
-104.7714146388,39.7982373616
-104.7714146388,39.7982373616
-104.9204611729,39.6530896467
-105.0249905261,39.7754767828
-104.9949705349,39.7680165712
-104.9406954013,39.729227665
-104.9599621162,39.7447758617
-104.9863469237,39.7571815694
-104.9794466223,39.739921992
-105.0064992626,39.7855847964
-104.9794466223,39.739921992
-104.7033886838,39.8380663488
-104.9572261006,39.7385040549
-104.8820212526,39.7872906852
-104.9011518647,39.7846605852
-104.9328009003,39.7398495636
-104.9338523663,39.6795207585
-104.932931805,39.6800077472
-105.0240812529,39.7250554702
-104.9792323911,39.7198859197
-104.9425606929,39.7114964208
-104.9406974333,39.7328428756
-105.0252161694,39.7463644237
-105.053203339,39.6822865602
-105.0494852378,39.7406673472
-105.0043337333,39.7609489429
-104.991488374,39.7490531591
-104.8918837509,39.7803851928
-104.9571959704,39.7168440784
-104.9571959704,39.7168440784
-105.0531248266,39.7420565982
-104.9828198766,39.6974267106
-105.004981834,39.754297193
-104.9888365329,39.7403536374
-104.9035934947,39.6766510121
-105.0505405968,39.6757876852
-105.0532184361,39.6949864097
-104.9407097884,39.7193968449
-104.9112768125,39.7128182314
-104.8905962705,39.7328524467
-104.9864882395,39.7154593835
-104.9222597461,39.7073024569
-104.9901575984,39.7376607701
-105.010076998,39.7570665048
-104.950819652,39.6812956046
-104.6669521169,39.8346689264
-104.9628613787,39.7383244809
-104.9628613787,39.7383244809
-104.9687281892,39.687678413
-104.959400501,39.6660246255
-105.013229296,39.7256765347
-105.013229296,39.7256765347
-105.0324564117,39.7112100142
-104.9920671263,39.6875729054
-104.973427361,39.6898216842
-105.0390622613,39.693111637
-104.9854952648,39.736775716
-104.9027468338,39.7619652567
-104.9412704246,39.7400605308
-105.0028654929,39.725718301
-104.9845535034,39.7241241009
-104.9406145198,39.6965691587
-104.9952748116,39.7400821939
-104.8829732171,39.7772888651
-104.9316537947,39.7801473884
-104.9316537947,39.7801473884
-104.9964266042,39.7579587509
-104.9829207481,39.7319684366
-104.9823395558,39.7432709061
-104.9823395558,39.7432709061
-104.7461653717,39.794108804
-104.942917079,39.7398950558
-105.006744006,39.7459782365
-104.8097772206,39.7794054052
-104.8097772206,39.7794054052
-105.0190739953,39.7542128665
-105.0112104305,39.7705036724
-104.9825958353,39.7681132568
-104.8658890066,39.7756332967
-104.9012783635,39.7731641016
-104.8657432418,39.7756215306
-104.9012783635,39.7731641016
-104.8097548024,39.7903533576
-104.9761472485,39.7448439931
-104.8464843739,39.7798701788
-104.9394995855,39.7382759166
-105.0484155237,39.7262094298
-105.0251083288,39.7197513579
-105.0532444602,39.765701829
-105.0393097358,39.7366143791
-104.9343007728,39.7175680295
-104.9921782999,39.6893962758
-105.0124972868,39.7552948897
-105.0250451794,39.6849709146
-105.0070407197,39.7626835188
-105.0129211742,39.7552033051
-105.0129211742,39.7552033051
-104.9688860741,39.7719976759
-104.9594483362,39.6847260732
-105.0248255181,39.764654418
-105.0248255181,39.764654418
-105.043738651,39.6931298751
-105.0091625988,39.697152523
-104.9057994143,39.7618956033
-104.9057994143,39.7618956033
-104.9798601547,39.7491293445
-104.9258460406,39.6755950251
-104.8656666253,39.7781906733
-104.8656666253,39.7781906733
-104.9626736206,39.6799083317
-104.9023956708,39.7810457135
-104.9795462019,39.735365935
-104.9795462019,39.735365935
-105.0102185188,39.7571741584
-105.0240473437,39.7127344559
-104.6716542528,39.841441627
-104.9589777236,39.6964574121
-104.9993562809,39.7516489369
-104.9868864247,39.7371469122
-104.9128385394,39.7028989848
-105.0258073897,39.67102501
-104.9847823157,39.729758419
-104.9593214755,39.6965825318
-104.9593214755,39.6965825318
-104.9594208911,39.7764073701
-104.9925220649,39.7435815489
-105.0082685607,39.7636055591
-104.9751710919,39.7303473524
-105.007438472,39.7524187673
-104.9956785879,39.7046999641
-104.9273470452,39.6775570273
-104.9394694003,39.711352701
-104.9494212711,39.6862849581
-104.9798929969,39.743262864
-105.0531764548,39.6786955848
-105.0038854597,39.7111945521
-105.0531808229,39.7221042244
-105.0807179829,39.6674121954
-105.0251609831,39.660499536
-105.0250567595,39.6858851518
-105.0161740698,39.6894425531
-104.9846124558,39.7523924011
-104.9484764527,39.7615597414
-105.0139660722,39.7404354069
-104.9316173095,39.6784617504
-104.9405198913,39.7837723811
-104.9405198913,39.7837723811
-104.9848691482,39.7290697351
-105.0237794042,39.7102335686
-104.9998593037,39.7419575676
-104.9157994723,39.7617672166
-104.9254753975,39.6674889528
-104.8849670444,39.741849669
-104.8849670444,39.741849669
-104.9350087109,39.7364837334
-104.9350087109,39.7364837334
-105.0254766279,39.7015652952
-104.9591679296,39.6782320781
-104.9405526005,39.682938323
-104.997972574,39.748697383
-104.997972574,39.748697383
-105.0068677427,39.7718746492
-104.9499120529,39.764465443
-104.9234243098,39.6784740165
-104.9234243098,39.6784740165
-104.9405066242,39.7800854711
-105.0531941879,39.6859570072
-104.8904033034,39.754646239
-105.0382452437,39.7363701827
-105.0288634772,39.7121702547
-105.0288634772,39.7121702547
-104.9986119896,39.7289039911
-104.9128820366,39.7784081365
-104.8963001861,39.6889815464
-105.0250918537,39.7085313039
-105.0129211742,39.7552033051
-104.9903386604,39.7416147386
-104.9911831613,39.7129494391
-105.0139660722,39.7404354069
-105.0139660722,39.7404354069
-105.0064255582,39.7831392035
-104.9643970865,39.7397782402
-104.9980849656,39.7127667771
-105.0015180172,39.6967058265
-104.985007133,39.7601549544
-105.019537866,39.67978609
-104.9980803246,39.74010243
-105.014458081,39.7417908526
-104.9419760366,39.6862367398
-105.013229296,39.7256765347
-104.8847010939,39.7328464726
-104.9198863696,39.678387979
-104.9589697315,39.6799771971
-104.9911871543,39.7471995285
-104.9594508323,39.6848633509
-104.9994612165,39.6766590131
-104.9607908259,39.6783301287
-104.9940981129,39.7336285031
-104.939594012,39.6966411691
-104.939594012,39.6966411691
-104.986237888,39.7193738878
-104.9407485286,39.6784149452
-104.8829732171,39.7772888651
-104.8605835234,39.7843015561
-104.9582404054,39.7799982006
-105.0001947737,39.7273184641
-104.8720636938,39.782172633
-104.8162134093,39.7885489753
-104.9511961802,39.764468692
-104.9511961802,39.764468692
-104.9873914006,39.7400590978
-105.015689165,39.6999797922
-104.9429770073,39.7544236287
-104.814239068,39.7743033241
-104.9617808346,39.6784911496
-104.9964266042,39.7579587509
-104.9985764594,39.7577483097
-104.989563049,39.7802671831
-104.988514961,39.781829596
-105.0531431217,39.7503473244
-104.8470371201,39.7740066324
-104.973427361,39.6898216842
-105.0239847863,39.682069037
-104.9236629281,39.6784038071
-104.8840649303,39.6411376365
-104.8134156283,39.78463718
-105.0167646062,39.7705971209
-104.9661201373,39.7814448748
-104.9965515659,39.7377835728
-104.9488081866,39.7178121279
-104.8840649303,39.6411376365
-104.9611975022,39.7399553102
-104.766890012,39.8354389958
-104.8183135373,39.775865248
-104.8819260811,39.7787002852
-104.8819260811,39.7787002852
-104.9461533784,39.7416453248
-104.9461533784,39.7416453248
-104.9864282631,39.7027455929
-104.9939224669,39.7695789411
-105.0114492798,39.7568572126
-105.023757292,39.7482133103
-104.9023111904,39.7136761443
-104.9863676748,39.7543430592
-104.8460054752,39.7878816225
-104.9863676748,39.7543430592
-104.8459885261,39.7755690233
-104.9879208156,39.7305812137
-104.9201221639,39.7801543355
-105.0155563583,39.7399715533
-104.9791552187,39.7793980341
-105.0532427472,39.7693200347
-104.9733070363,39.7120114758
-104.741295104,39.7827576543
-104.9875672306,39.6785185198
-104.741295104,39.7827576543
-104.841944734,39.773764148
-104.872442558,39.6746824119
-104.872442558,39.6746824119
-105.0310051494,39.7347614605
-105.0310051494,39.7347614605
-104.898747225,39.6542846135
-104.9828880729,39.7431525264
-104.9665129235,39.7290208758
-104.9316452107,39.7398522336
-104.9964422603,39.7072426386
-105.0288198569,39.7620679903
-104.9787528774,39.7225007876
-105.0250627845,39.6912961856
-105.0251083288,39.7197513579
-104.9182592833,39.6530787687
-104.9721400876,39.7400273586
-104.9821777729,39.692938044
-105.0053801992,39.7848279191
-104.9405066242,39.7800854711
-104.9033972985,39.7983896785
-104.9033972985,39.7983896785
-104.8947971855,39.6382835083
-104.9819645387,39.7386764239
-105.0313577374,39.6724116959
-104.989560326,39.7840610697
-104.8941306597,39.6284841814
-104.8987608131,39.6531124108
-104.8646947148,39.7771839265
-105.013229296,39.7256765347
-104.9845619115,39.7810415105
-105.0129211742,39.7552033051
-104.9982935198,39.7470845408
-104.9982935198,39.7470845408
-105.0911541675,39.6144061021
-104.9130493176,39.6675016869
-105.0224067453,39.7344814919
-104.8939079194,39.6434018045
-104.9965192577,39.7465416377
-104.9872007345,39.6999935422
-104.9017121109,39.7727570923
-104.9592438021,39.7011284137
-104.9252525692,39.7077261713
-104.9405198913,39.7837723811
-104.882791207,39.774119891
-105.025148208,39.7259393762
-104.9405098112,39.7573987687
-104.9035934947,39.6766510121
-104.9035934947,39.6766510121
-104.972370772,39.6915621852
-105.0129211742,39.7552033051
-104.9960265719,39.7374060366
-104.9960265719,39.7374060366
-104.9940012433,39.7209339167
-104.8658890066,39.7756332967
-105.0308684676,39.7147945267
-104.8167684264,39.7856394827
-104.9510024691,39.7256085093
-104.7554091245,39.7829037861
-104.9347017321,39.7325315088
-104.9498510845,39.7146631339
-104.9758236266,39.7605454206
-104.90242114,39.7308458832
-104.9775201993,39.6784605734
-104.957652825,39.7198248314
-104.9407119054,39.7177936008
-104.9822152821,39.7360201057
-105.0003168804,39.6967007285
-104.9792549072,39.6941413119
-104.9792549072,39.6941413119
-105.0254813589,39.7171585711
-104.9794014421,39.7090591799
-105.0043337333,39.7609489429
-105.0028267487,39.7336931615
-104.7750351864,39.8335594261
-105.0251374619,39.7254259663
-104.9417456913,39.7312806367
-105.0251644811,39.7329893014
-104.9529900444,39.7401732454
-104.9776140609,39.7384156074
-104.9861744247,39.7265827279
-104.9877932039,39.7205858507
-104.9876695302,39.6917623973
-104.9849194615,39.7507850249
-105.0047662047,39.7611594021
-105.0047662047,39.7611594021
-105.0252101033,39.7451592319
-104.9893015275,39.7541423511
-104.9862630492,39.7256469736
-104.9862630492,39.7256469736
-104.9815237602,39.7093136654
-104.9815237602,39.7093136654
-104.9123166694,39.702404967
-105.0250633355,39.6717852073
-104.9874886552,39.7038794044
-104.8979495755,39.7696879358
-104.8032454563,39.779546436
-104.9936235952,39.7481351908
-104.9459427142,39.7418945032
-104.9056897416,39.6357031195
-104.9730199677,39.7384006123
-104.9118335447,39.7795615001
-104.9949705349,39.7680165712
-104.9910391954,39.7254453654
-104.9733151873,39.7407573757
-104.8669820078,39.7798833369
-104.9874039747,39.7290945322
-105.0461653149,39.7003401892
-104.8470371201,39.7740066324
-104.8470371201,39.7740066324
-104.9117524072,39.7399797583
-104.9596722935,39.7608704475
-104.9596722935,39.7608704475
-104.8330743094,39.7948142411
-104.9366944345,39.6784504974
-104.795999082,39.7728257747
-104.9422526032,39.654715348
-104.9902973202,39.6945840854
-105.0123103628,39.7270828067
-104.9174027204,39.6546416796
-104.8459902431,39.7757666914
-104.932931805,39.6800077472
-104.9577491916,39.741680011
-104.9396440793,39.7271605992
-104.990606871,39.7416288827
-104.9246189446,39.6690464127
-104.85105152,39.785156002
-104.8087497177,39.7853164479
-104.9068728604,39.6526649563
-104.9000337294,39.7917813008
-104.9000337294,39.7917813008
-104.9216621017,39.7401387462
-104.9216621017,39.7401387462
-105.0267845183,39.7602414879
-104.9940981129,39.7336285031
-105.0051432199,39.7838420885
-104.9917414834,39.6986845248
-104.9128830947,39.7782818598
-105.032160755,39.7347605705
-104.9857296332,39.7358488387
-104.9761798007,39.7400097225
-104.987453612,39.7013782791
-104.9835866169,39.7400452067
-104.9418230377,39.7367523499
-104.6819450164,39.8500731193
-105.0514224628,39.7813756134
-104.9851544809,39.7129616402
-104.9687281892,39.687678413
-104.9687281892,39.687678413
-104.9034540189,39.7419777807
-104.8883164685,39.7651360538
-104.9775536435,39.7240904777
-104.9775536435,39.7240904777
-104.8826858864,39.7743636664
-104.8826858864,39.7743636664
-104.6958451017,39.8374446742
-104.6958451017,39.8374446742
-104.7961472938,39.7910167754
-104.9782851117,39.7892220822
-104.9730606349,39.7173691883
-104.9730606349,39.7173691883
-104.9406658941,39.7382787206
-104.9406658941,39.7382787206
-105.0384086426,39.7261062232
-104.9403903835,39.7710256274
-104.8888955258,39.6982170041
-104.9437645738,39.7385377381
-105.037953553,39.7578820184
-105.0297709613,39.7003416682
-104.9496800975,39.7142560306
-104.8458067861,39.7811813933
-104.9875004673,39.7382724036
-105.0398984961,39.7059464402
-104.9895462349,39.73518463
-104.8934502818,39.6355366686
-104.9951497119,39.7549911569
-104.990258806,39.7320526171
-104.987456094,39.6986055293
-104.9951497119,39.7549911569
-104.9034269387,39.7021021493
-104.9991512987,39.6966930244
-104.9743905715,39.6784026981
-104.9640771707,39.7644264657
-104.9492644382,39.7115087829
-104.9904723762,39.7256570436
-104.9618942652,39.7397036797
-104.8829745461,39.7771378832
-104.9131876524,39.6781515787
-104.9531079421,39.7399400251
-105.016916355,39.71118016
-105.022700489,39.664533452
-104.9909952242,39.7618830532
-105.0047662047,39.7611594021
-104.9594508323,39.6848633509
-104.9408025509,39.6992851722
-104.9406713612,39.7799517373
-104.9067381236,39.6341412246
-104.9006961171,39.7588499419
-105.0139660722,39.7404354069
-104.8470316511,39.7780311503
-104.9431657554,39.7001995944
-104.7718896745,39.825475798
-104.9892381422,39.7765157917
-105.0345428676,39.7701535094
-104.9067381236,39.6341412246
-104.9860400399,39.737645602
-104.9874684641,39.6930188745
-104.7744762182,39.7837173708
-104.9873788936,39.7544194997
-105.032160755,39.7347605705
-105.032160755,39.7347605705
-104.905061107,39.6954777245
-104.9597102427,39.7328661707
-104.9181165165,39.6908814863
-105.0139660722,39.7404354069
-104.9429335271,39.772879747
-104.9780496383,39.7749705709
-104.9693347096,39.6784239112
-104.7862619464,39.8192744346
-104.9597831022,39.743257368
-104.845435778,39.7814325907
-104.9942489667,39.7706756954
-105.0264845376,39.6801848313
-104.9900268587,39.7627539412
-104.9868170044,39.7507706779
-104.9900268587,39.7627539412
-104.9016984369,39.7635276056
-104.6727631111,39.8508543107
-105.0064384193,39.7838392885
-105.0105063145,39.7592562503
-105.0015282493,39.7472986901
-104.9854836377,39.7432078287
-104.9405066242,39.7800854711
-104.9733912538,39.744834438
-104.8970167832,39.6564445868
-105.0087100262,39.6988527217
-104.9035682835,39.7783009269
-104.9254753975,39.6674889528
-104.9787724025,39.758150931
-104.9027978561,39.7208961045
-104.8695955318,39.6736431619
-104.9163245093,39.7401453353
-105.0014001405,39.7488107837
-104.9953941973,39.7088047925
-105.0139660722,39.7404354069
-105.0139660722,39.7404354069
-104.9034356168,39.7784210466
-105.0298202676,39.709426048
-105.0298202676,39.709426048
-104.9590280669,39.7291129823
-105.0124972868,39.7552948897
-105.0053801992,39.7848279191
-104.9791602747,39.7796753237
-104.9584026383,39.6864254249
-105.0104039669,39.7469159249
-104.9889553845,39.7557632923
-104.9874684641,39.6930188745
-104.9783283069,39.729397801
-104.9405198913,39.7837723811
-104.9989019843,39.7112036252
-104.9246189446,39.6690464127
-104.9405499295,39.7728766799
-104.9246189446,39.6690464127
-104.8470124139,39.7823877602
-104.9002365955,39.7672453518
-104.9733354075,39.7475355284
-104.8998376462,39.6280965242
-104.9950248912,39.7510868717
-104.9591679296,39.6782320781
-105.0324564117,39.7112100142
-104.9894482194,39.7486497308
-104.9894482194,39.7486497308
-105.0345763188,39.7833334536
-104.9835036455,39.7392404791
-104.9536435841,39.764463605
-104.9828877919,39.678563919
-105.0531764548,39.6786955848
-105.0531764548,39.6786955848
-104.8752885762,39.7085805122
-104.9823908511,39.6953658408
-104.9823908511,39.6953658408
-105.0086555569,39.7112008482
-105.0973486678,39.6341446887
-105.0798832522,39.6353463995
-105.0241165201,39.7345515463
-104.993420147,39.7536522783
-104.9034553929,39.7401439402
-104.9728877129,39.7186202675
-104.8088496853,39.7766090302
-104.8658890066,39.7756332967
-104.8658890066,39.7756332967
-105.0250614425,39.6967456147
-104.992721712,39.7474449919
-104.9501242281,39.6739156375
-104.8837372484,39.6546294995
-105.0367668113,39.6769354657
-105.0124972868,39.7552948897
-104.973427361,39.6898216842
-105.0117902798,39.7873644956
-104.9213995132,39.7400715688
-104.9034330878,39.7783002429
-104.9804919883,39.7368113832
-104.9737146136,39.7533983528
-105.0063270396,39.7890437522
-105.0251086368,39.6677140661
-104.9405438124,39.6938482102
-104.9628894399,39.6965851558
-105.0250828396,39.7004106796
-105.0019239255,39.7496722666
-104.9862602442,39.6930190925
-104.9664031879,39.6784792755
-104.9394583632,39.781647883
-104.8742533743,39.6763118402
-105.0240116655,39.6801968303
-104.9861652066,39.6711401957
-104.9262210647,39.6690432487
-104.9213361859,39.6483714198
-104.9944572219,39.7061433173
-104.9581956071,39.7026905446
-104.9395043395,39.6845003899
-105.0014941821,39.7513085639
-104.997271722,39.7514388847
-104.932931805,39.6800077472
-104.8345565389,39.7794253093
-105.0289025624,39.7467268238
-105.001833749,39.7706338472
-104.9918110378,39.7304992152
-104.8981578037,39.6965352375
-104.9941367901,39.7548879793
-104.9941367901,39.7548879793
-104.9941367901,39.7548879793
-104.9861361235,39.7400618578
-104.8710598561,39.7882814298
-105.0028098336,39.74009231
-105.0043337333,39.7609489429
-104.9978240131,39.7287194421
-104.9985793194,39.7225320568
-104.9985793194,39.7225320568
-104.9944831311,39.752728953
-105.0124669177,39.7489202903
-105.0124669177,39.7489202903
-104.9034356168,39.7784210466
-105.0486693601,39.7403567525
-104.8959568101,39.6318515456
-105.0328081817,39.7688810862
-105.0328081817,39.7688810862
-104.9991330196,39.7112046092
-105.0522345775,39.7199908793
-104.9067381236,39.6341412246
-104.9067381236,39.6341412246
-105.013229296,39.7256765347
-105.0251934722,39.7843830966
-105.0251934722,39.7843830966
-104.9792450022,39.778327792
-104.9792450022,39.778327792
-104.9187558222,39.7492744293
-105.0311222361,39.7039488948
-104.9399702212,39.6909134755
-104.9399702212,39.6909134755
-104.9991512987,39.6966930244
-104.9034330878,39.7783002429
-104.8658890066,39.7756332967
-104.91399884,39.7366773775
-105.02515731,39.7293215905
-104.9128820366,39.7784081365
-105.0029692815,39.7692749914
-105.0816490132,39.6387404639
-105.0531608668,39.7029118659
-105.0355695524,39.7091523985
-104.9656454776,39.739745482
-104.8753810218,39.7089763295
-104.9406542401,39.7437527438
-104.985873015,39.7451469968
-105.0156034045,39.6974729769
-104.9985790814,39.7165967469
-105.0251273509,39.7405743167
-105.0428376439,39.7403452214
-105.0450559265,39.7124865635
-105.034790841,39.6657733991
-104.9034564339,39.743784187
-104.9897835643,39.7531527154
-104.9775889267,39.7336744073
-104.9273470452,39.6775570273
-104.9801807445,39.691007512
-104.9823814731,39.7231372432
-104.9877444486,39.7593954841
-104.9222945033,39.7112833276
-105.023226225,39.7686257957
-105.0039511811,39.7501639934
-105.0039511811,39.7501639934
-104.9734143959,39.6929705062
-105.0532824385,39.7184286854
-104.9988426879,39.7414014434
-104.9407485286,39.6784149452
-105.0251644811,39.7329893014
-104.8638014127,39.7822051462
-104.9872620789,39.7339146187
-104.8460054752,39.7878816225
-104.8658890066,39.7756332967
-105.0448253232,39.6921223903
-104.9017121109,39.7727570923
-104.9989019843,39.7112036252
-104.9026535383,39.762895427
-105.034274606,39.7709073857
-104.9451007444,39.6784190952
-104.9909497709,39.7367884581
-104.8658890066,39.7756332967
-105.0397158361,39.7213303049
-105.0005242705,39.7416603269
-104.9855132009,39.7289984297
-105.010076998,39.7570665048
-105.0343746176,39.689433674
-104.9973232883,39.7107768587
-104.8658890066,39.7756332967
-104.9275455193,39.7434014508
-104.929240339,39.7077510805
-104.9403913546,39.7250012199
-105.0249923291,39.701706096
-105.0278675405,39.7397370569
-104.9946719802,39.7526803488
-105.0365315059,39.7308713534
-105.0064447893,39.7632281289
-104.8990135775,39.7547124823
-105.0150315603,39.748337912
-104.9106116747,39.767454234
-105.0259324765,39.7900540799
-104.9923470539,39.6799109107
-104.9861327244,39.6760734368
-104.8857916591,39.7854189005
-104.9575659775,39.735010869
-104.8165432762,39.7980037923
-104.9575659775,39.735010869
-104.99780737,39.741678986
-104.9360317927,39.6797728049
-104.770929183,39.777086185
-104.9012750604,39.6617207019
-104.9392121538,39.7509931361
-104.9847350675,39.7126487754
-104.8930900878,39.6388152453
-105.0029789295,39.7415142181
-104.9023846938,39.7798626498
-104.9021318553,39.6980956374
-104.6738123211,39.8492916518
-105.0028710139,39.7600560608
-104.9787715715,39.7290758231
-104.9904723762,39.7256570436
-105.0001493734,39.7257067929
-105.0532427472,39.7693200347
-105.0052795797,39.7680521104
-105.0251374619,39.7254259663
-105.0042096126,39.7384446896
-104.9684633417,39.7400108085
-104.9823814731,39.7231372432
-104.994817118,39.7680790536
-104.9870921999,39.7017143761
-104.9882058983,39.7829159232
-104.9861185424,39.7448879573
-104.9047274731,39.6531125848
-104.9799075319,39.7384257664
-104.9861449075,39.6976087506
-105.0299401153,39.711167041
-104.9024617442,39.6972214084
-104.976409995,39.7272754138
-105.0264307663,39.7692536633
-105.0251909742,39.7842266087
-104.9739964632,39.6802650137
-105.006398287,39.7910535466
-104.9822999096,39.7351529708
-104.8933948775,39.7085572391
-105.0139660722,39.7404354069
-104.88174274,39.7756822829
-104.9252525692,39.7077261713
-105.0011006468,39.7539156868
-104.9184510614,39.6530797177
-104.9862197119,39.7592323591
-104.9964422603,39.7072426386
-105.0084819369,39.7273588683
-104.9594483362,39.6847260732
-104.8450656018,39.7832032678
-104.7760840324,39.8319968291
-104.8356615622,39.7948123931
-104.8356615622,39.7948123931
-105.2061967606,39.6651572935
-105.0251374619,39.7254259663
-105.0250035782,39.7089701944
-105.0250035782,39.7089701944
-104.9873788936,39.7544194997
-104.9936082131,39.7453404499
-104.9546273188,39.7193990489
-104.9872996151,39.740454016
-104.881736313,39.7788365539
-104.8658890066,39.7756332967
-105.0217486136,39.7338759145
-105.0528776451,39.776922916
-104.9007825066,39.7832858673
-105.0124972868,39.7552948897
-104.9034553929,39.7401439402
-104.9034553929,39.7401439402
-105.0440144816,39.7693615189
-104.8756582863,39.6530496015
-104.9547963957,39.7401843745
-104.999023857,39.7126966487
-104.9479171045,39.7838072973
-105.0194555515,39.7781767342
-104.9493420826,39.7790619742
-104.9184510614,39.6530797177
-104.9596917746,39.740802677
-104.9406548951,39.6874905669
-104.9406548951,39.6874905669
-104.941880071,39.692943113
-104.904172295,39.6285496137
-105.0252296154,39.7512071033
-104.9222730832,39.6530162073
-105.0014543898,39.7541862203
-104.7720769045,39.7779951461
-104.9395284696,39.7407657228
-104.8829745461,39.7771378832
-105.0252337455,39.7584765318
-104.996391499,39.7356094454
-105.025148208,39.7259393762
-105.0241455113,39.7859455235
-104.9975210664,39.7313041978
-104.9405513535,39.6830948009
-104.7894296335,39.7851988672
-104.896460158,39.642278354
-105.0251086368,39.6677140661
-104.9864345442,39.7600102026
-104.6756116993,39.876149627
-105.0025962574,39.7255826452
-105.0338645217,39.7694480454
-104.9389219572,39.6924755714
-105.0243933767,39.6600324703
-104.8929161118,39.7113083208
-104.970617331,39.7726396246
-104.9584001423,39.6862881461
-105.0330572281,39.7310541154
-104.9118788129,39.6556327492
-104.9118788129,39.6556327492
-105.0301376954,39.7300679428
-104.9003597372,39.6253451445
-104.9024497991,39.7128422695
-104.9427210468,39.7130505847
-104.939584524,39.6945020349
-105.0522050643,39.7129024229
-104.9661211233,39.7560403079
-104.9676800272,39.6892404969
-104.8332243363,39.7799613474
-105.0102035857,39.7100312735
-104.8932927179,39.7433809517
-104.9906955555,39.7372423107
-104.9405066242,39.7800854711
-104.9068776944,39.7015950794
-104.9405066242,39.7800854711
-105.0227266822,39.6967361627
-104.8906329677,39.7417173112
-105.0227266822,39.6967361627
-104.9929449793,39.7352569754
-104.9222597461,39.7073024569
-105.0053985623,39.7817149034
-104.9034956441,39.7692769284
-104.9211095476,39.7510759456
-104.9407034503,39.7268804826
-104.9193274534,39.7253383878
-105.0008179612,39.7491597087
-105.013229296,39.7256765347
-104.9376277198,39.7335807918
-104.9376277198,39.7335807918
-104.9818308409,39.7498099924
-105.0037477929,39.7844319279
-104.9874172748,39.7272744708
-104.9405198913,39.7837723811
-104.9405198913,39.7837723811
-104.9305241973,39.7256154874
-104.9305241973,39.7256154874
-104.956430216,39.715198855
-104.9274399227,39.6674765758
-104.9464021198,39.772893364
-105.0250953057,39.711172288
-104.8475121938,39.7707451498
-104.9769074628,39.7111023766
-105.0340703749,39.7273217941
-104.9769074628,39.7111023766
-104.9621542217,39.7391915018
-104.9548854892,39.7557147511
-105.0346804214,39.740970973
-104.9964509073,39.7421928509
-104.9025370816,39.7673778426
-105.0238712357,39.6820341678
-104.9405198913,39.7837723811
-105.006744006,39.7459782365
-104.9182592833,39.6530787687
-105.0250035782,39.7089701944
-105.0250035782,39.7089701944
-105.0532389292,39.7548471431
-105.0047662047,39.7611594021
-104.9586456937,39.7399605602
-104.9668017772,39.7808251623
-105.0324821608,39.7254828356
-104.902255584,39.6940002371
-105.0160638062,39.6930659087
-104.971853614,39.7384036193
-104.8771384108,39.7084063872
-105.0139660722,39.7404354069
-104.9404448389,39.7771285582
-105.091244897,39.6183350425
-105.091244897,39.6183350425
-104.9988426879,39.7414014434
-104.8443493488,39.7795124078
-104.989557092,39.7801079332
-104.9027468338,39.7619652567
-105.013229296,39.7256765347
-104.9496821315,39.7167158266
-104.9173522961,39.7375643735
-104.6740483674,39.8519259728
-104.986398332,39.7598803838
-104.8430459193,39.7819182205
-104.9042578115,39.7398707327
-105.0250995057,39.7840725078
-104.9917673636,39.7579222526
-104.7607805091,39.7692139881
-104.9828001134,39.6875709434
-105.0455225302,39.7343614583
-104.9746143628,39.7614789039
-104.9406954013,39.729227665
-104.8583138814,39.7823016497
-104.9897869433,39.7470644407
-104.8663266901,39.6646372786
-105.0141616263,39.7404389599
-104.9827953164,39.7075101101
-105.0241748644,39.756398617
-104.9781794231,39.7474994552
-104.9128929607,39.7053151356
-105.0188948893,39.7238138341
-105.0251374619,39.7254259663
-105.01270854,39.6967472377
-104.9879004115,39.7511906053
-104.880854652,39.7247057022
-105.0165295758,39.751319929
-105.0299401153,39.711167041
-105.0299401153,39.711167041
-104.88278478,39.777274151
-104.9777514906,39.6702942328
-104.9839940873,39.6875624623
-104.9839940873,39.6875624623
-104.8097253423,39.7947895069
-104.9593255785,39.7800004436
-104.9593255785,39.7800004436
-104.8916820477,39.747460237
-104.8658890066,39.7756332967
-104.9196780764,39.7392532342
-104.994826221,39.7836006211
-104.6686550546,39.8996928603
-105.0346348231,39.7664834995
-105.0351182998,39.7257595742
-104.989560326,39.7840610697
-104.9730966111,39.7400316456
-104.6821960589,39.848095558
-104.9772157326,39.7427184189
-104.9772157326,39.7427184189
-104.909963537,39.6386187132
-104.9850880245,39.7416241287
-104.9939823882,39.7531193723
-105.0371001862,39.7071955503
-104.973428197,39.6911312047
-104.8987608131,39.6531124108
-105.0451610781,39.7439697271
-104.9589697315,39.6799771971
-105.0250633355,39.6717852073
